student_id,department,year,subject,month1_marks,month2_marks,month3_marks,model_marks,practicals_marks
331,CHEM,3,Physical,93.99,62.61,81.99,50.49,88.84
331,CHEM,3,Analytical,60.43,42.17,59.98,78.59,55.96
331,CHEM,3,Industrial Chemistry,90.82,44.27,91.15,83.89,66.49
332,EEE,3,Machines,61.49,80.74,73.08,81.94,69.46
332,EEE,3,Circuits,66.83,94.44,51.77,67.98,64.59
332,EEE,3,Power Systems,82.08,82.02,56.08,49.48,50.57
332,EEE,3,Control,63.51,62.57,94.36,70.84,62.82
332,EEE,3,Measurements,89.02,67.01,72.95,50.26,69.15
333,CIVIL,1,Surveying,91.93,72.42,58.95,79.41,95.52
333,CIVIL,1,Structures,55.07,67.78,92.73,54.48,85.98
333,CIVIL,1,Concrete,73.8,77.38,59.32,62.26,84.21
333,CIVIL,1,Hydraulics,51.85,63.08,50.35,45.46,98.5
333,CIVIL,1,Construction,63.74,93.31,47.72,77.31,60.05
334,ECE,2,Circuits,83.45,83.1,46.19,95.16,59.73
334,ECE,2,Electronics,73.71,94.21,88.53,97.61,67.13
334,ECE,2,Signals,45.81,50.36,67.53,88.63,57.51
334,ECE,2,Communication,76.29,57.8,58.77,81.41,73.35
334,ECE,2,Microprocessors,84.66,48.58,83.45,48.53,59.7
335,BIO,2,Biology,76.09,87.02,53.9,63.0,76.86
335,BIO,2,Genetics,51.64,84.61,82.55,52.99,73.19
335,BIO,2,Biochemistry,82.62,58.55,74.82,47.76,80.43
335,BIO,2,Microbiology,48.4,85.68,59.55,60.49,92.04
335,BIO,2,Biotechnology,42.76,61.81,60.35,60.66,95.59
336,ECE,2,Circuits,81.3,43.52,79.31,74.0,95.04
336,ECE,2,Electronics,57.21,71.58,67.54,71.93,72.81
336,ECE,2,Signals,51.31,81.56,64.82,97.72,63.04
336,ECE,2,Communication,77.55,91.74,76.49,92.92,91.37
336,ECE,2,Microprocessors,59.81,73.01,48.59,74.45,61.52
337,MATH,2,Algebra,80.91,69.04,62.62,59.78,99.93
337,MATH,2,Calculus,43.94,42.4,51.95,98.41,98.96
337,MATH,2,Statistics,76.02,88.41,51.77,98.46,57.14
337,MATH,2,Probability,45.56,46.17,71.52,87.95,68.33
337,MATH,2,Discrete Math,93.78,63.89,48.27,70.63,83.95
338,EEE,4,Machines,85.77,65.23,72.65,59.7,82.3
338,EEE,4,Circuits,94.23,42.7,88.76,75.93,62.6
338,EEE,4,Power Systems,92.52,66.58,58.24,54.98,62.22
338,EEE,4,Control,85.81,73.79,90.23,57.76,56.06
338,EEE,4,Measurements,40.33,67.93,94.91,83.22,65.42
339,MECH,1,Thermodynamics,88.23,82.99,40.85,89.93,65.03
339,MECH,1,Manufacturing,48.23,52.45,65.77,68.37,64.44
339,MECH,1,Mechanics,49.47,81.92,94.46,87.78,64.8
339,MECH,1,CAD,53.46,51.97,47.52,75.32,80.27
339,MECH,1,Fluid Dynamics,78.8,77.41,56.08,63.17,84.08
340,MATH,3,Algebra,59.22,51.69,60.59,59.96,54.42
340,MATH,3,Calculus,85.66,86.92,52.09,48.56,86.94
340,MATH,3,Statistics,51.63,61.64,43.53,57.44,89.65
340,MATH,3,Probability,84.24,51.39,58.48,52.38,53.71
340,MATH,3,Discrete Math,94.57,76.06,69.82,87.1,92.0
341,EEE,4,Machines,84.37,40.91,50.27,81.02,68.79
341,EEE,4,Circuits,94.04,76.6,92.61,56.08,93.2
341,EEE,4,Power Systems,57.67,94.43,48.67,73.4,89.64
341,EEE,4,Control,63.8,65.74,94.25,68.39,80.2
341,EEE,4,Measurements,43.0,86.32,75.65,67.22,50.81
342,CIVIL,3,Surveying,72.54,40.7,40.07,78.89,59.45
342,CIVIL,3,Structures,50.55,75.93,42.95,62.24,57.47
342,CIVIL,3,Concrete,71.91,76.4,79.66,59.04,54.46
342,CIVIL,3,Hydraulics,44.33,63.44,92.02,56.98,62.84
342,CIVIL,3,Construction,45.55,73.31,77.39,80.36,93.06
343,MECH,3,Thermodynamics,66.75,47.4,55.92,81.43,80.66
343,MECH,3,Manufacturing,69.21,77.56,75.06,93.47,79.3
343,MECH,3,Mechanics,82.82,53.68,77.3,94.62,69.29
343,MECH,3,CAD,82.85,79.86,43.27,76.98,56.51
343,MECH,3,Fluid Dynamics,93.2,84.63,46.03,51.7,79.72
344,MATH,1,Algebra,58.97,41.92,69.79,66.33,55.05
344,MATH,1,Calculus,84.11,90.33,81.61,90.23,60.82
344,MATH,1,Statistics,54.5,51.47,82.08,97.14,85.84
344,MATH,1,Probability,88.48,75.13,61.32,68.42,53.77
344,MATH,1,Discrete Math,41.73,78.25,64.11,75.37,77.88
345,BIO,1,Biology,55.26,66.17,65.89,66.36,91.03
345,BIO,1,Genetics,64.81,73.2,89.25,92.64,94.52
345,BIO,1,Biochemistry,54.85,41.92,54.36,60.33,95.47
345,BIO,1,Microbiology,75.71,44.49,47.45,53.56,81.52
345,BIO,1,Biotechnology,80.45,87.28,91.74,56.09,65.49
346,BIO,1,Biology,53.22,59.73,90.31,76.63,86.91
346,BIO,1,Genetics,66.96,41.59,43.53,74.59,85.94
346,BIO,1,Biochemistry,51.84,79.71,84.59,67.65,87.32
346,BIO,1,Microbiology,62.22,77.31,82.02,99.56,67.27
346,BIO,1,Biotechnology,62.61,49.11,51.22,83.14,95.85
347,BIO,4,Biology,61.7,49.89,55.68,70.03,64.53
347,BIO,4,Genetics,52.85,80.48,40.43,74.66,89.69
347,BIO,4,Biochemistry,54.64,73.18,76.79,81.03,72.29
347,BIO,4,Microbiology,59.06,85.98,81.71,62.67,55.15
347,BIO,4,Biotechnology,43.95,45.19,72.06,47.84,66.85
348,MECH,4,Thermodynamics,81.43,56.19,81.98,86.0,62.29
348,MECH,4,Manufacturing,80.09,81.13,61.86,56.57,76.06
348,MECH,4,Mechanics,90.68,75.18,49.51,82.55,71.36
348,MECH,4,CAD,72.53,80.37,68.32,89.77,86.11
348,MECH,4,Fluid Dynamics,73.83,48.29,85.98,96.47,56.85
349,MECH,1,Thermodynamics,66.85,54.24,81.5,84.69,57.04
349,MECH,1,Manufacturing,88.24,49.95,83.85,70.13,66.41
349,MECH,1,Mechanics,48.7,49.22,76.4,75.27,56.1
349,MECH,1,CAD,46.2,43.98,80.91,84.15,52.92
349,MECH,1,Fluid Dynamics,70.81,44.66,89.71,94.89,84.91
350,CSE,3,Programming,90.94,84.63,85.57,76.33,65.3
350,CSE,3,Data Structures,51.98,58.0,74.57,54.5,62.93
350,CSE,3,DBMS,65.74,52.82,72.38,95.77,87.4
350,CSE,3,Networks,76.65,72.05,66.84,55.26,94.74
350,CSE,3,OS,53.67,45.02,81.25,54.66,68.59
351,MECH,2,Thermodynamics,41.56,47.54,49.53,47.99,82.83
351,MECH,2,Manufacturing,86.04,60.53,88.1,56.73,66.27
351,MECH,2,Mechanics,48.29,74.13,63.09,78.73,88.08
351,MECH,2,CAD,70.01,74.52,91.44,61.45,67.96
351,MECH,2,Fluid Dynamics,79.47,73.62,49.82,65.69,73.39
352,CIVIL,2,Surveying,63.07,49.81,90.84,86.93,74.07
352,CIVIL,2,Structures,77.4,89.35,47.49,58.77,77.14
352,CIVIL,2,Concrete,83.95,41.99,94.12,70.02,67.96
352,CIVIL,2,Hydraulics,56.1,49.59,83.54,97.55,70.68
352,CIVIL,2,Construction,92.38,85.31,66.46,82.07,71.75
353,CSE,3,Programming,70.73,43.19,78.29,47.91,90.85
353,CSE,3,Data Structures,85.37,53.04,57.8,71.47,79.83
353,CSE,3,DBMS,55.8,72.59,56.38,48.05,50.13
353,CSE,3,Networks,45.56,83.57,92.88,68.48,75.63
353,CSE,3,OS,48.08,70.31,47.96,78.62,96.66
354,BIO,4,Biology,50.76,82.05,41.29,65.65,55.54
354,BIO,4,Genetics,59.39,49.54,60.53,67.96,65.03
354,BIO,4,Biochemistry,76.11,90.54,62.03,55.58,63.54
354,BIO,4,Microbiology,86.97,71.44,65.03,53.23,72.49
354,BIO,4,Biotechnology,55.32,91.87,88.62,49.61,75.83
355,CSE,2,Programming,52.38,62.59,88.23,74.01,66.71
355,CSE,2,Data Structures,51.43,84.02,74.35,70.74,60.87
355,CSE,2,DBMS,58.38,92.79,68.6,67.04,76.07
355,CSE,2,Networks,82.84,58.71,49.83,77.17,83.26
355,CSE,2,OS,79.2,88.51,60.41,49.14,97.92
356,CIVIL,3,Surveying,63.93,74.28,76.65,75.06,60.26
356,CIVIL,3,Structures,81.53,84.21,70.41,71.87,55.7
356,CIVIL,3,Concrete,44.62,58.68,57.1,97.45,89.18
356,CIVIL,3,Hydraulics,76.3,68.47,49.21,98.82,68.75
356,CIVIL,3,Construction,45.88,67.16,88.07,93.8,50.55
357,CHEM,1,Organic,88.75,54.93,42.14,91.63,93.19
357,CHEM,1,Inorganic,72.79,71.59,84.72,88.25,94.51
357,CHEM,1,Physical,70.4,93.22,94.79,51.41,92.48
357,CHEM,1,Analytical,67.49,61.32,73.72,48.08,75.32
357,CHEM,1,Industrial Chemistry,87.9,51.74,63.45,96.67,71.43
358,BIO,2,Biology,59.71,64.23,68.57,79.76,90.03
358,BIO,2,Genetics,64.87,84.96,69.35,63.62,82.9
358,BIO,2,Biochemistry,79.47,70.69,43.11,54.34,64.26
358,BIO,2,Microbiology,55.54,77.04,41.01,86.56,63.27
358,BIO,2,Biotechnology,57.05,69.04,51.88,93.65,54.27
359,CHEM,1,Organic,64.44,86.72,73.87,61.08,71.04
359,CHEM,1,Inorganic,78.87,93.53,89.12,63.83,99.91
359,CHEM,1,Physical,40.19,41.52,85.31,55.97,53.04
359,CHEM,1,Analytical,53.04,63.44,80.18,79.34,61.88
359,CHEM,1,Industrial Chemistry,67.68,90.94,84.83,62.78,99.11
360,MATH,2,Algebra,78.97,43.43,41.93,54.26,86.39
360,MATH,2,Calculus,50.11,68.13,45.13,95.65,67.2
360,MATH,2,Statistics,89.95,91.97,40.34,70.53,51.23
360,MATH,2,Probability,89.98,68.51,44.12,51.07,69.18
360,MATH,2,Discrete Math,91.71,78.11,87.72,65.16,52.16
361,ECE,2,Circuits,93.59,40.94,92.12,65.28,50.5
361,ECE,2,Electronics,77.9,93.93,93.11,53.85,59.06
361,ECE,2,Signals,71.1,75.05,80.67,54.96,97.95
361,ECE,2,Communication,75.13,86.59,69.7,67.79,98.86
361,ECE,2,Microprocessors,72.02,87.68,92.43,82.14,77.45
362,CIVIL,4,Surveying,40.19,42.2,51.05,55.23,62.74
362,CIVIL,4,Structures,56.77,59.8,63.13,50.44,52.12
362,CIVIL,4,Concrete,77.07,69.55,64.43,79.89,91.38
362,CIVIL,4,Hydraulics,63.52,75.26,92.45,91.18,71.3
362,CIVIL,4,Construction,75.46,49.74,70.83,98.97,75.92
363,CHEM,3,Organic,91.02,62.4,94.94,76.86,52.11
363,CHEM,3,Inorganic,72.27,55.1,41.79,90.15,63.79
363,CHEM,3,Physical,83.81,55.85,50.69,98.57,68.08
363,CHEM,3,Analytical,73.08,73.55,70.83,95.31,83.72
363,CHEM,3,Industrial Chemistry,62.21,87.43,49.96,74.93,97.53
364,CIVIL,1,Surveying,74.4,84.93,75.95,91.17,97.22
364,CIVIL,1,Structures,55.01,49.33,66.62,83.6,61.36
364,CIVIL,1,Concrete,40.23,58.86,93.29,83.22,70.07
364,CIVIL,1,Hydraulics,50.59,59.58,49.34,50.85,95.34
364,CIVIL,1,Construction,94.87,49.03,43.0,63.14,73.08
365,CSE,1,Programming,51.27,56.58,51.05,87.58,85.63
365,CSE,1,Data Structures,74.92,61.3,90.0,98.32,58.68
365,CSE,1,DBMS,52.27,68.91,45.02,69.0,79.09
365,CSE,1,Networks,68.71,58.2,69.83,97.73,60.3
365,CSE,1,OS,76.02,42.39,43.65,75.35,55.25
366,CIVIL,1,Surveying,41.23,49.43,71.07,83.68,60.12
366,CIVIL,1,Structures,76.75,50.04,73.74,67.66,82.69
366,CIVIL,1,Concrete,94.73,91.58,40.24,93.7,53.32
366,CIVIL,1,Hydraulics,92.42,55.5,61.01,50.04,55.61
366,CIVIL,1,Construction,79.97,91.94,73.59,84.37,88.1
367,EEE,1,Machines,54.45,42.49,40.1,64.29,62.07
367,EEE,1,Circuits,43.43,49.87,46.85,95.32,57.01
367,EEE,1,Power Systems,69.57,72.62,69.89,50.45,65.94
367,EEE,1,Control,42.82,61.76,50.37,75.89,84.64
367,EEE,1,Measurements,69.27,63.88,61.3,91.29,60.97
368,CIVIL,3,Surveying,80.38,81.66,63.06,61.35,73.53
368,CIVIL,3,Structures,45.13,42.53,46.14,55.29,75.21
368,CIVIL,3,Concrete,86.7,52.96,91.43,97.52,97.95
368,CIVIL,3,Hydraulics,86.07,60.01,44.0,76.29,77.93
368,CIVIL,3,Construction,86.75,94.78,67.95,63.99,59.3
369,MECH,1,Thermodynamics,40.26,68.0,70.55,90.37,75.23
369,MECH,1,Manufacturing,90.41,74.54,86.22,53.16,92.77
369,MECH,1,Mechanics,77.13,49.36,50.44,95.96,51.61
369,MECH,1,CAD,65.44,57.24,76.58,91.18,68.02
369,MECH,1,Fluid Dynamics,63.48,94.01,83.12,94.35,71.94
370,EEE,2,Machines,52.87,62.65,79.39,51.02,63.52
370,EEE,2,Circuits,42.56,63.78,85.51,46.36,83.77
370,EEE,2,Power Systems,91.29,53.03,78.15,98.63,98.11
370,EEE,2,Control,52.92,45.52,48.16,83.61,86.29
370,EEE,2,Measurements,77.08,58.48,49.34,76.94,74.18
371,MATH,1,Algebra,80.09,64.27,58.63,61.14,60.57
371,MATH,1,Calculus,54.62,45.22,59.08,47.01,59.32
371,MATH,1,Statistics,81.07,57.9,76.75,84.43,79.06
371,MATH,1,Probability,92.73,41.18,80.63,97.73,93.11
371,MATH,1,Discrete Math,49.23,57.98,49.48,78.07,85.61
372,CIVIL,2,Surveying,57.44,69.67,78.0,68.17,92.7
372,CIVIL,2,Structures,82.44,43.56,74.16,57.94,77.88
372,CIVIL,2,Concrete,92.63,88.35,62.25,61.03,61.72
372,CIVIL,2,Hydraulics,69.29,46.28,70.21,45.07,66.19
372,CIVIL,2,Construction,52.1,93.42,80.0,64.23,54.64
373,MATH,4,Algebra,68.42,51.74,69.5,90.94,80.79
373,MATH,4,Calculus,74.86,69.76,91.0,96.25,75.64
373,MATH,4,Statistics,56.82,65.28,50.26,80.0,75.0
373,MATH,4,Probability,45.68,50.87,66.38,93.82,78.32
373,MATH,4,Discrete Math,77.48,58.65,71.43,69.61,82.96
374,MATH,1,Algebra,42.78,67.13,56.28,62.94,98.05
374,MATH,1,Calculus,50.05,57.12,68.04,92.47,70.83
374,MATH,1,Statistics,80.91,87.1,57.05,66.6,67.83
374,MATH,1,Probability,85.81,42.44,56.96,82.37,78.27
374,MATH,1,Discrete Math,64.0,69.7,50.87,68.69,75.09
375,CHEM,4,Organic,89.57,54.35,87.73,80.43,51.02
375,CHEM,4,Inorganic,79.85,41.96,94.86,93.0,64.87
375,CHEM,4,Physical,54.16,60.98,59.59,65.48,65.91
375,CHEM,4,Analytical,74.16,49.03,86.53,89.68,73.82
375,CHEM,4,Industrial Chemistry,86.9,53.59,40.97,79.06,72.9
376,CHEM,4,Organic,71.19,89.46,93.35,79.89,88.2
376,CHEM,4,Inorganic,44.61,48.84,80.33,68.73,72.3
376,CHEM,4,Physical,56.97,73.4,50.18,79.48,58.69
376,CHEM,4,Analytical,43.51,58.17,52.71,93.89,52.75
376,CHEM,4,Industrial Chemistry,49.71,70.18,66.46,47.52,50.36
377,ECE,2,Circuits,94.34,76.24,60.1,70.87,63.33
377,ECE,2,Electronics,58.97,75.7,88.55,55.13,92.02
377,ECE,2,Signals,46.69,51.82,42.04,52.74,95.87
377,ECE,2,Communication,65.27,44.27,92.78,93.34,87.73
377,ECE,2,Microprocessors,91.34,52.11,86.0,82.95,93.49
378,MATH,1,Algebra,83.83,59.06,82.59,59.44,66.43
378,MATH,1,Calculus,45.93,91.43,56.01,73.63,69.57
378,MATH,1,Statistics,92.8,58.43,82.82,92.05,71.78
378,MATH,1,Probability,60.8,81.13,90.21,86.52,61.36
378,MATH,1,Discrete Math,88.86,61.32,71.69,90.73,59.42
379,CIVIL,3,Surveying,83.15,72.79,89.13,54.46,71.03
379,CIVIL,3,Structures,85.81,41.06,46.17,99.48,64.02
379,CIVIL,3,Concrete,93.65,50.04,59.86,86.41,82.89
379,CIVIL,3,Hydraulics,71.96,69.14,86.39,57.92,72.12
379,CIVIL,3,Construction,48.55,72.78,53.78,63.36,73.56
380,CIVIL,4,Surveying,41.47,45.06,77.73,68.59,93.24
380,CIVIL,4,Structures,78.21,40.45,73.92,50.15,89.05
380,CIVIL,4,Concrete,94.53,69.22,77.55,58.05,71.88
380,CIVIL,4,Hydraulics,87.09,49.21,54.6,69.5,85.61
380,CIVIL,4,Construction,60.67,91.03,45.2,65.39,85.45
381,CSE,3,Programming,52.43,76.1,49.03,48.08,56.05
381,CSE,3,Data Structures,91.15,70.35,83.8,63.3,79.63
381,CSE,3,DBMS,67.22,92.02,81.12,85.18,52.32
381,CSE,3,Networks,70.23,65.68,91.03,59.15,63.49
381,CSE,3,OS,62.62,53.39,47.11,92.16,77.91
382,MATH,2,Algebra,87.37,85.71,55.51,75.13,54.16
382,MATH,2,Calculus,90.34,62.23,61.65,61.65,73.03
382,MATH,2,Statistics,53.85,60.62,84.0,90.88,65.21
382,MATH,2,Probability,65.8,88.06,42.9,93.9,60.96
382,MATH,2,Discrete Math,77.32,72.04,70.41,92.26,55.08
383,EEE,1,Machines,59.09,69.6,84.62,56.9,90.15
383,EEE,1,Circuits,61.98,50.39,81.74,50.0,75.74
383,EEE,1,Power Systems,43.51,59.6,73.06,75.59,70.23
383,EEE,1,Control,63.6,52.47,65.07,97.43,92.52
383,EEE,1,Measurements,47.99,41.64,91.34,73.97,76.89
384,ECE,1,Circuits,82.94,57.31,66.5,98.28,83.61
384,ECE,1,Electronics,48.46,47.33,51.23,87.17,64.77
384,ECE,1,Signals,41.18,91.93,49.33,45.53,61.86
384,ECE,1,Communication,52.93,63.21,90.62,93.36,72.84
384,ECE,1,Microprocessors,62.6,70.53,53.39,47.87,96.96
385,ECE,1,Circuits,50.27,50.91,65.99,72.04,50.92
385,ECE,1,Electronics,48.14,60.8,77.61,57.56,71.15
385,ECE,1,Signals,70.65,88.87,57.93,52.35,74.46
385,ECE,1,Communication,81.07,46.04,63.36,45.98,51.68
385,ECE,1,Microprocessors,66.56,56.4,86.48,78.12,72.7
386,ECE,2,Circuits,62.44,67.35,42.22,94.1,99.92
386,ECE,2,Electronics,49.98,46.62,47.9,81.36,83.07
386,ECE,2,Signals,86.64,81.35,64.73,78.71,84.41
386,ECE,2,Communication,68.2,66.16,75.48,75.66,82.2
386,ECE,2,Microprocessors,73.71,79.56,75.35,73.59,84.09
387,EEE,1,Machines,64.72,53.29,40.08,75.8,79.53
387,EEE,1,Circuits,93.46,59.88,61.68,56.1,53.53
387,EEE,1,Power Systems,82.5,53.73,73.49,82.83,73.56
387,EEE,1,Control,88.2,64.41,55.67,94.28,93.08
387,EEE,1,Measurements,49.02,41.43,44.95,60.76,98.61
388,ECE,2,Circuits,70.72,60.53,88.88,69.92,65.76
388,ECE,2,Electronics,91.77,86.72,86.4,73.18,89.47
388,ECE,2,Signals,49.86,71.53,94.11,61.0,89.72
388,ECE,2,Communication,66.98,42.19,81.97,54.27,81.57
388,ECE,2,Microprocessors,44.71,92.08,56.04,57.46,56.46
389,CSE,2,Programming,92.03,79.15,80.79,72.47,73.74
389,CSE,2,Data Structures,46.05,70.79,53.58,98.74,89.83
389,CSE,2,DBMS,62.71,48.32,83.19,51.71,59.47
389,CSE,2,Networks,51.63,70.63,83.29,62.29,54.23
389,CSE,2,OS,65.55,81.15,52.19,57.1,97.36
390,ECE,1,Circuits,92.48,94.48,84.42,55.35,60.6
390,ECE,1,Electronics,58.71,57.5,92.61,88.4,86.2
390,ECE,1,Signals,50.23,90.02,85.53,54.0,93.56
390,ECE,1,Communication,54.97,44.45,76.13,80.96,54.75
390,ECE,1,Microprocessors,57.54,94.6,77.31,85.15,60.65
391,MECH,3,Thermodynamics,44.33,55.23,53.69,57.9,59.64
391,MECH,3,Manufacturing,71.61,58.05,85.12,55.12,73.23
391,MECH,3,Mechanics,40.75,66.49,43.07,98.77,89.53
391,MECH,3,CAD,66.96,44.76,72.58,86.73,59.54
391,MECH,3,Fluid Dynamics,71.25,84.78,82.25,89.16,93.97
392,CIVIL,2,Surveying,91.57,62.3,71.28,88.49,84.86
392,CIVIL,2,Structures,94.75,40.75,59.53,60.46,63.12
392,CIVIL,2,Concrete,52.24,79.0,44.66,85.79,84.67
392,CIVIL,2,Hydraulics,53.79,53.91,74.59,86.92,93.82
392,CIVIL,2,Construction,86.87,93.07,71.98,94.98,90.43
393,EEE,4,Machines,89.21,40.64,93.12,71.04,89.91
393,EEE,4,Circuits,47.0,61.78,54.93,61.04,56.16
393,EEE,4,Power Systems,84.32,40.51,57.19,54.59,79.45
393,EEE,4,Control,53.98,54.24,66.86,80.9,56.07
393,EEE,4,Measurements,49.65,53.59,93.56,66.84,79.95
394,CHEM,1,Organic,53.28,66.98,44.08,46.91,73.44
394,CHEM,1,Inorganic,61.93,47.53,77.82,99.61,69.78
394,CHEM,1,Physical,74.35,92.96,85.73,70.5,86.87
394,CHEM,1,Analytical,47.05,68.17,55.35,53.86,71.31
394,CHEM,1,Industrial Chemistry,47.21,78.44,65.09,74.21,57.32
395,CHEM,3,Organic,47.69,72.09,94.18,50.29,64.29
395,CHEM,3,Inorganic,87.82,43.97,88.17,73.84,70.41
395,CHEM,3,Physical,57.03,56.34,56.82,93.66,86.19
395,CHEM,3,Analytical,76.83,83.93,54.14,78.99,73.0
395,CHEM,3,Industrial Chemistry,83.03,57.01,75.37,93.52,70.11
396,CHEM,2,Organic,43.66,68.38,59.03,81.97,97.55
396,CHEM,2,Inorganic,66.71,65.64,76.0,50.69,62.68
396,CHEM,2,Physical,90.54,76.85,40.74,56.25,84.14
396,CHEM,2,Analytical,82.04,86.19,56.07,96.21,77.65
396,CHEM,2,Industrial Chemistry,78.31,72.82,46.75,97.97,56.14
397,MECH,2,Thermodynamics,54.02,84.75,74.02,91.1,75.79
397,MECH,2,Manufacturing,60.73,90.7,41.99,92.09,61.54
397,MECH,2,Mechanics,86.68,47.66,71.91,93.85,73.68
397,MECH,2,CAD,81.06,84.26,80.51,95.89,72.34
397,MECH,2,Fluid Dynamics,49.52,42.63,53.56,52.88,77.9
398,EEE,4,Machines,50.17,42.14,41.98,90.74,79.57
398,EEE,4,Circuits,59.69,89.18,43.86,98.92,80.81
398,EEE,4,Power Systems,50.09,77.35,81.99,68.61,93.08
398,EEE,4,Control,48.29,55.34,45.14,56.6,61.94
398,EEE,4,Measurements,90.47,44.3,63.51,74.28,94.93
399,CHEM,1,Organic,94.87,81.44,93.39,88.29,98.16
399,CHEM,1,Inorganic,78.9,44.39,62.11,80.56,67.54
399,CHEM,1,Physical,55.04,71.76,91.34,46.92,88.46
399,CHEM,1,Analytical,79.75,93.02,91.19,86.92,76.02
399,CHEM,1,Industrial Chemistry,51.23,69.99,82.09,94.26,89.49
400,CSE,3,Programming,50.74,72.98,58.27,45.51,60.01
400,CSE,3,Data Structures,46.23,86.35,54.22,60.66,98.0
400,CSE,3,DBMS,60.85,40.53,55.61,51.56,55.14
400,CSE,3,Networks,44.26,72.63,50.41,64.87,93.1
400,CSE,3,OS,63.34,90.36,67.39,66.94,87.52
401,BIO,2,Biology,44.02,44.92,75.86,71.78,89.52
401,BIO,2,Genetics,90.39,61.36,72.8,72.54,99.08
401,BIO,2,Biochemistry,85.71,90.15,53.99,87.49,63.27
401,BIO,2,Microbiology,51.48,91.93,41.06,98.1,57.46
401,BIO,2,Biotechnology,85.07,55.18,59.29,56.92,79.28
402,BIO,1,Biology,59.15,76.16,40.86,48.54,54.98
402,BIO,1,Genetics,63.04,84.81,88.85,58.46,78.72
402,BIO,1,Biochemistry,82.26,55.89,62.5,73.82,56.74
402,BIO,1,Microbiology,41.43,48.4,74.48,49.05,59.48
402,BIO,1,Biotechnology,58.58,44.28,50.54,95.12,50.96
403,MATH,2,Algebra,75.94,61.14,77.0,77.38,61.17
403,MATH,2,Calculus,86.6,67.06,85.24,67.33,99.23
403,MATH,2,Statistics,82.38,93.13,68.29,71.05,87.77
403,MATH,2,Probability,88.42,93.03,57.85,88.93,60.53
403,MATH,2,Discrete Math,70.01,49.89,59.11,96.22,57.3
404,CHEM,3,Organic,74.78,72.61,46.64,62.93,78.15
404,CHEM,3,Inorganic,50.29,84.03,93.47,56.81,59.35
404,CHEM,3,Physical,65.02,81.13,55.49,46.09,77.06
404,CHEM,3,Analytical,92.61,61.52,63.11,98.29,84.73
404,CHEM,3,Industrial Chemistry,79.55,70.95,93.6,82.89,94.75
405,ECE,1,Circuits,78.47,80.43,55.97,61.69,89.15
405,ECE,1,Electronics,56.32,70.95,53.71,89.93,55.53
405,ECE,1,Signals,85.62,73.15,50.28,74.81,64.12
405,ECE,1,Communication,57.79,59.33,43.48,99.23,51.58
405,ECE,1,Microprocessors,76.44,60.42,75.53,64.59,83.69
406,CHEM,1,Organic,80.11,77.98,46.27,81.13,64.0
406,CHEM,1,Inorganic,41.58,62.82,63.84,70.69,85.24
406,CHEM,1,Physical,56.99,57.34,43.33,82.78,78.39
406,CHEM,1,Analytical,59.22,78.79,69.55,70.81,75.57
406,CHEM,1,Industrial Chemistry,75.0,76.3,55.89,52.74,57.83
407,CSE,3,Programming,75.17,88.01,62.52,54.32,87.83
407,CSE,3,Data Structures,85.79,88.43,73.38,92.34,50.77
407,CSE,3,DBMS,45.9,45.09,79.19,48.83,74.82
407,CSE,3,Networks,66.0,57.09,87.87,54.37,67.62
407,CSE,3,OS,82.58,41.67,77.01,89.9,96.61
408,MATH,2,Algebra,88.2,57.57,72.25,49.25,62.89
408,MATH,2,Calculus,45.18,57.34,88.14,64.09,78.09
408,MATH,2,Statistics,63.84,65.24,93.33,61.29,81.37
408,MATH,2,Probability,63.1,43.36,66.91,89.73,54.94
408,MATH,2,Discrete Math,43.83,48.45,82.04,84.82,78.25
409,MECH,4,Thermodynamics,65.75,88.86,82.17,89.66,90.66
409,MECH,4,Manufacturing,75.35,65.19,87.56,95.93,51.19
409,MECH,4,Mechanics,42.84,92.73,55.24,93.04,69.44
409,MECH,4,CAD,46.55,44.42,48.61,58.74,74.43
409,MECH,4,Fluid Dynamics,78.58,94.25,64.28,73.5,76.09
410,MATH,4,Algebra,69.67,68.48,40.48,45.09,54.88
410,MATH,4,Calculus,45.59,78.77,51.27,94.21,96.43
410,MATH,4,Statistics,93.67,91.65,54.95,73.04,58.77
410,MATH,4,Probability,84.34,88.86,86.82,68.84,87.93
410,MATH,4,Discrete Math,45.37,42.21,81.43,68.39,99.78
411,MECH,2,Thermodynamics,45.35,87.06,66.4,90.49,90.86
411,MECH,2,Manufacturing,90.38,56.38,92.24,53.34,54.1
411,MECH,2,Mechanics,63.74,85.56,66.04,90.61,86.48
411,MECH,2,CAD,51.52,92.19,43.34,94.41,65.22
411,MECH,2,Fluid Dynamics,67.51,63.23,49.45,64.7,59.65
412,ECE,2,Circuits,51.21,50.29,66.9,88.89,78.45
412,ECE,2,Electronics,89.13,75.01,77.91,81.72,72.47
412,ECE,2,Signals,77.91,43.83,87.29,87.78,62.26
412,ECE,2,Communication,82.24,40.7,51.95,48.58,89.01
412,ECE,2,Microprocessors,81.57,84.75,40.25,72.57,85.24
413,CHEM,4,Organic,48.55,75.74,44.63,54.97,73.79
413,CHEM,4,Inorganic,75.95,48.02,50.19,56.24,61.94
413,CHEM,4,Physical,52.46,61.73,75.96,69.09,88.8
413,CHEM,4,Analytical,79.56,46.96,42.69,93.29,53.99
