date,month,weekday,holiday_flag,special_event,time_slot_code,time_slot,item,category,qty_sold,price_inr,temp_c,weather_condition,promotion_flag,footfall,previous_day_qty
2025-03-24,3,0,0,None,0,Breakfast,Chicken Rice,Meal,11,880,20.5,Sunny,0,512,23
2025-03-24,3,0,0,None,1,Lunch,Chicken Rice,Meal,108,8640,20.5,Sunny,0,512,11
2025-03-24,3,0,0,None,2,Dinner,Chicken Rice,Meal,54,4320,20.5,Sunny,0,512,108
2025-03-25,3,1,0,None,0,Breakfast,Chicken Rice,Meal,16,1280,21.5,Sunny,0,641,54
2025-03-25,3,1,0,None,1,Lunch,Chicken Rice,Meal,150,12000,21.5,Sunny,0,641,16
2025-03-25,3,1,0,None,2,Dinner,Chicken Rice,Meal,76,6080,21.5,Sunny,0,641,150
2025-03-26,3,2,0,None,0,Breakfast,Chicken Rice,Meal,16,1280,31.7,Cloudy,0,650,76
2025-03-26,3,2,0,None,1,Lunch,Chicken Rice,Meal,173,13840,31.7,Cloudy,0,650,16
2025-03-26,3,2,0,None,2,Dinner,Chicken Rice,Meal,103,8240,31.7,Cloudy,0,650,173
2025-03-27,3,3,0,None,0,Breakfast,Chicken Rice,Meal,33,2640,23.5,Cloudy,0,589,103
2025-03-27,3,3,0,None,1,Lunch,Chicken Rice,Meal,75,6000,23.5,Cloudy,0,589,33
2025-03-27,3,3,0,None,2,Dinner,Chicken Rice,Meal,55,4400,23.5,Cloudy,0,589,75
2025-03-28,3,4,0,None,0,Breakfast,Chicken Rice,Meal,31,2480,21.7,Cloudy,1,639,55
2025-03-28,3,4,0,None,1,Lunch,Chicken Rice,Meal,76,6080,21.7,Cloudy,0,639,31
2025-03-28,3,4,0,None,2,Dinner,Chicken Rice,Meal,67,5360,21.7,Cloudy,0,639,76
2025-03-29,3,5,1,None,0,Breakfast,Chicken Rice,Meal,10,800,25.7,Sunny,0,272,67
2025-03-29,3,5,1,None,1,Lunch,Chicken Rice,Meal,29,2320,25.7,Sunny,0,272,10
2025-03-29,3,5,1,None,2,Dinner,Chicken Rice,Meal,35,2800,25.7,Sunny,0,272,29
2025-03-30,3,6,1,Sports Day,0,Breakfast,Chicken Rice,Meal,15,1200,23.5,Sunny,0,188,35
2025-03-30,3,6,1,Sports Day,1,Lunch,Chicken Rice,Meal,47,3760,23.5,Sunny,0,188,15
2025-03-30,3,6,1,Sports Day,2,Dinner,Chicken Rice,Meal,25,2000,23.5,Sunny,0,188,47
2025-03-31,3,0,0,Cultural Fest,0,Breakfast,Chicken Rice,Meal,33,2640,25.035953714129725,Rainy,0,458,25
2025-03-31,3,0,0,Cultural Fest,1,Lunch,Chicken Rice,Meal,124,9920,25.035953714129725,Rainy,0,458,33
2025-03-31,3,0,0,Cultural Fest,2,Dinner,Chicken Rice,Meal,68,5440,25.035953714129725,Rainy,1,458,124
2025-04-01,4,1,0,None,0,Breakfast,Chicken Rice,Meal,19,1520,22.4,Sunny,0,745,68
2025-04-01,4,1,0,None,1,Lunch,Chicken Rice,Meal,173,13840,22.4,Sunny,0,745,19
2025-04-01,4,1,0,None,2,Dinner,Chicken Rice,Meal,97,7760,22.4,Sunny,0,745,173
2025-04-02,4,2,0,None,0,Breakfast,Chicken Rice,Meal,29,2320,26.5,Sunny,0,700,97
2025-04-02,4,2,0,None,1,Lunch,Chicken Rice,Meal,175,14000,26.5,Sunny,0,700,29
2025-04-02,4,2,0,None,2,Dinner,Chicken Rice,Meal,84,6720,26.5,Sunny,0,700,175
2025-04-03,4,3,0,Sports Day,0,Breakfast,Chicken Rice,Meal,44,3520,20.3,Sunny,0,797,84
2025-04-03,4,3,0,Sports Day,1,Lunch,Chicken Rice,Meal,259,20720,20.3,Sunny,0,797,44
2025-04-03,4,3,0,Sports Day,2,Dinner,Chicken Rice,Meal,84,6720,20.3,Sunny,0,797,259
2025-04-04,4,4,0,Cultural Fest,0,Breakfast,Chicken Rice,Meal,40,3200,33.4,Sunny,1,403,84
2025-04-04,4,4,0,Cultural Fest,1,Lunch,Chicken Rice,Meal,57,4560,33.4,Sunny,0,403,40
2025-04-04,4,4,0,Cultural Fest,2,Dinner,Chicken Rice,Meal,50,4000,33.4,Sunny,1,403,57
2025-04-05,4,5,1,Tech Meet,0,Breakfast,Chicken Rice,Meal,22,1760,31.5,Sunny,0,284,50
2025-04-05,4,5,1,Tech Meet,1,Lunch,Chicken Rice,Meal,79,6320,31.5,Sunny,0,284,22
2025-04-05,4,5,1,Tech Meet,2,Dinner,Chicken Rice,Meal,45,3600,31.5,Sunny,0,284,79
2025-04-06,4,6,1,None,0,Breakfast,Chicken Rice,Meal,9,720,20.5,Sunny,0,331,45
2025-04-06,4,6,1,None,1,Lunch,Chicken Rice,Meal,52,4160,20.5,Sunny,0,331,9
2025-04-06,4,6,1,None,2,Dinner,Chicken Rice,Meal,37,2960,20.5,Sunny,0,331,52
2025-04-07,4,0,0,None,0,Breakfast,Chicken Rice,Meal,24,1920,27.6,Sunny,0,489,37
2025-04-07,4,0,0,None,1,Lunch,Chicken Rice,Meal,126,10080,27.6,Sunny,1,489,24
2025-04-07,4,0,0,None,2,Dinner,Chicken Rice,Meal,67,5360,27.6,Sunny,0,489,126
2025-04-08,4,1,0,None,0,Breakfast,Chicken Rice,Meal,13,1040,27.920994456234602,Rainy,0,509,67
2025-04-08,4,1,0,None,1,Lunch,Chicken Rice,Meal,103,8240,27.920994456234602,Rainy,0,509,13
2025-04-08,4,1,0,None,2,Dinner,Chicken Rice,Meal,44,3520,27.920994456234602,Rainy,0,509,103
2025-04-09,4,2,0,Tech Meet,0,Breakfast,Chicken Rice,Meal,63,5040,30.9,Cloudy,0,769,44
2025-04-09,4,2,0,Tech Meet,1,Lunch,Chicken Rice,Meal,244,19520,30.9,Cloudy,0,769,63
2025-04-09,4,2,0,Tech Meet,2,Dinner,Chicken Rice,Meal,119,9520,30.9,Cloudy,0,769,244
2025-04-10,4,3,0,None,0,Breakfast,Chicken Rice,Meal,21,1680,22.4,Sunny,0,499,119
2025-04-10,4,3,0,None,1,Lunch,Chicken Rice,Meal,78,6240,22.4,Sunny,0,499,21
2025-04-10,4,3,0,None,2,Dinner,Chicken Rice,Meal,55,4400,22.4,Sunny,0,499,78
2025-04-11,4,4,0,None,0,Breakfast,Chicken Rice,Meal,31,2480,32.0,Sunny,0,489,55
2025-04-11,4,4,0,None,1,Lunch,Chicken Rice,Meal,117,9360,32.0,Sunny,0,489,31
2025-04-11,4,4,0,None,2,Dinner,Chicken Rice,Meal,44,3520,32.0,Sunny,0,489,117
2025-04-12,4,5,1,None,0,Breakfast,Chicken Rice,Meal,31,2480,24.1,Sunny,1,446,44
2025-04-12,4,5,1,None,1,Lunch,Chicken Rice,Meal,82,6560,24.1,Sunny,0,446,31
2025-04-12,4,5,1,None,2,Dinner,Chicken Rice,Meal,66,5280,24.1,Sunny,0,446,82
2025-04-13,4,6,1,None,0,Breakfast,Chicken Rice,Meal,12,960,29.7,Sunny,1,474,66
2025-04-13,4,6,1,None,1,Lunch,Chicken Rice,Meal,114,9120,29.7,Sunny,1,474,12
2025-04-13,4,6,1,None,2,Dinner,Chicken Rice,Meal,53,4240,29.7,Sunny,1,474,114
2025-04-14,4,0,0,None,0,Breakfast,Chicken Rice,Meal,17,1360,33.3,Cloudy,0,606,53
2025-04-14,4,0,0,None,1,Lunch,Chicken Rice,Meal,112,8960,33.3,Cloudy,0,606,17
2025-04-14,4,0,0,None,2,Dinner,Chicken Rice,Meal,62,4960,33.3,Cloudy,0,606,112
2025-04-15,4,1,0,None,0,Breakfast,Chicken Rice,Meal,34,2720,24.2,Sunny,0,744,62
2025-04-15,4,1,0,None,1,Lunch,Chicken Rice,Meal,90,7200,24.2,Sunny,0,744,34
2025-04-15,4,1,0,None,2,Dinner,Chicken Rice,Meal,114,9120,24.2,Sunny,0,744,90
2025-04-16,4,2,0,Cultural Fest,0,Breakfast,Chicken Rice,Meal,53,4240,24.4,Cloudy,0,548,114
2025-04-16,4,2,0,Cultural Fest,1,Lunch,Chicken Rice,Meal,102,8160,24.4,Cloudy,0,548,53
2025-04-16,4,2,0,Cultural Fest,2,Dinner,Chicken Rice,Meal,47,3760,24.4,Cloudy,0,548,102
2025-04-17,4,3,0,Sports Day,0,Breakfast,Chicken Rice,Meal,41,3280,32.0,Cloudy,1,653,47
2025-04-17,4,3,0,Sports Day,1,Lunch,Chicken Rice,Meal,127,10160,32.0,Cloudy,0,653,41
2025-04-17,4,3,0,Sports Day,2,Dinner,Chicken Rice,Meal,151,12080,32.0,Cloudy,0,653,127
2025-04-18,4,4,0,None,0,Breakfast,Chicken Rice,Meal,9,720,22.9,Sunny,0,470,151
2025-04-18,4,4,0,None,1,Lunch,Chicken Rice,Meal,102,8160,22.9,Sunny,0,470,9
2025-04-18,4,4,0,None,2,Dinner,Chicken Rice,Meal,45,3600,22.9,Sunny,0,470,102
2025-04-19,4,5,1,Tech Meet,0,Breakfast,Chicken Rice,Meal,10,800,30.1,Sunny,0,194,45
2025-04-19,4,5,1,Tech Meet,1,Lunch,Chicken Rice,Meal,47,3760,30.1,Sunny,0,194,10
2025-04-19,4,5,1,Tech Meet,2,Dinner,Chicken Rice,Meal,35,2800,30.1,Sunny,0,194,47
2025-04-20,4,6,1,None,0,Breakfast,Chicken Rice,Meal,15,1200,20.2,Sunny,0,329,35
2025-04-20,4,6,1,None,1,Lunch,Chicken Rice,Meal,85,6800,20.2,Sunny,0,329,15
2025-04-20,4,6,1,None,2,Dinner,Chicken Rice,Meal,35,2800,20.2,Sunny,0,329,85
2025-04-21,4,0,0,None,0,Breakfast,Chicken Rice,Meal,10,800,29.9,Sunny,0,685,35
2025-04-21,4,0,0,None,1,Lunch,Chicken Rice,Meal,64,5120,29.9,Sunny,0,685,10
2025-04-21,4,0,0,None,2,Dinner,Chicken Rice,Meal,117,9360,29.9,Sunny,1,685,64
2025-04-22,4,1,0,None,0,Breakfast,Chicken Rice,Meal,26,2080,33.2,Sunny,0,451,117
2025-04-22,4,1,0,None,1,Lunch,Chicken Rice,Meal,61,4880,33.2,Sunny,0,451,26
2025-04-22,4,1,0,None,2,Dinner,Chicken Rice,Meal,43,3440,33.2,Sunny,0,451,61
2025-04-23,4,2,0,None,0,Breakfast,Chicken Rice,Meal,17,1360,23.18522025311176,Rainy,0,738,43
2025-04-23,4,2,0,None,1,Lunch,Chicken Rice,Meal,93,7440,23.18522025311176,Rainy,0,738,17
2025-04-23,4,2,0,None,2,Dinner,Chicken Rice,Meal,104,8320,23.18522025311176,Rainy,0,738,93
2025-04-24,4,3,0,None,0,Breakfast,Chicken Rice,Meal,23,1840,21.9,Cloudy,0,560,104
2025-04-24,4,3,0,None,1,Lunch,Chicken Rice,Meal,125,10000,21.9,Cloudy,0,560,23
2025-04-24,4,3,0,None,2,Dinner,Chicken Rice,Meal,77,6160,21.9,Cloudy,0,560,125
2025-04-25,4,4,0,None,0,Breakfast,Chicken Rice,Meal,15,1200,32.2,Sunny,0,610,77
2025-04-25,4,4,0,None,1,Lunch,Chicken Rice,Meal,115,9200,32.2,Sunny,0,610,15
2025-04-25,4,4,0,None,2,Dinner,Chicken Rice,Meal,48,3840,32.2,Sunny,0,610,115
2025-04-26,4,5,1,None,0,Breakfast,Chicken Rice,Meal,5,400,32.8,Cloudy,0,267,48
2025-04-26,4,5,1,None,1,Lunch,Chicken Rice,Meal,38,3040,32.8,Cloudy,0,267,5
2025-04-26,4,5,1,None,2,Dinner,Chicken Rice,Meal,22,1760,32.8,Cloudy,0,267,38
2025-04-27,4,6,1,None,0,Breakfast,Chicken Rice,Meal,17,1360,26.5,Sunny,0,312,22
2025-04-27,4,6,1,None,1,Lunch,Chicken Rice,Meal,35,2800,26.5,Sunny,0,312,17
2025-04-27,4,6,1,None,2,Dinner,Chicken Rice,Meal,50,4000,26.5,Sunny,0,312,35
2025-04-28,4,0,0,None,0,Breakfast,Chicken Rice,Meal,22,1760,20.47718196347467,Rainy,0,533,50
2025-04-28,4,0,0,None,1,Lunch,Chicken Rice,Meal,123,9840,20.47718196347467,Rainy,1,533,22
2025-04-28,4,0,0,None,2,Dinner,Chicken Rice,Meal,61,4880,20.47718196347467,Rainy,0,533,123
2025-04-29,4,1,0,None,0,Breakfast,Chicken Rice,Meal,13,1040,32.0,Sunny,0,496,61
2025-04-29,4,1,0,None,1,Lunch,Chicken Rice,Meal,73,5840,32.0,Sunny,0,496,13
2025-04-29,4,1,0,None,2,Dinner,Chicken Rice,Meal,39,3120,32.0,Sunny,0,496,73
2025-04-30,4,2,0,None,0,Breakfast,Chicken Rice,Meal,16,1280,23.54263854394312,Rainy,0,447,39
2025-04-30,4,2,0,None,1,Lunch,Chicken Rice,Meal,56,4480,23.54263854394312,Rainy,0,447,16
2025-04-30,4,2,0,None,2,Dinner,Chicken Rice,Meal,43,3440,23.54263854394312,Rainy,0,447,56
2025-05-01,5,3,0,None,0,Breakfast,Chicken Rice,Meal,8,640,31.4,Sunny,0,358,43
2025-05-01,5,3,0,None,1,Lunch,Chicken Rice,Meal,84,6720,31.4,Sunny,1,358,8
2025-05-01,5,3,0,None,2,Dinner,Chicken Rice,Meal,44,3520,31.4,Sunny,0,358,84
2025-05-02,5,4,0,None,0,Breakfast,Chicken Rice,Meal,16,1280,23.8,Sunny,0,618,44
2025-05-02,5,4,0,None,1,Lunch,Chicken Rice,Meal,68,5440,23.8,Sunny,0,618,16
2025-05-02,5,4,0,None,2,Dinner,Chicken Rice,Meal,100,8000,23.8,Sunny,0,618,68
2025-05-03,5,5,1,None,0,Breakfast,Chicken Rice,Meal,10,800,24.1,Cloudy,0,205,100
2025-05-03,5,5,1,None,1,Lunch,Chicken Rice,Meal,25,2000,24.1,Cloudy,0,205,10
2025-05-03,5,5,1,None,2,Dinner,Chicken Rice,Meal,17,1360,24.1,Cloudy,0,205,25
2025-05-04,5,6,1,Sports Day,0,Breakfast,Chicken Rice,Meal,5,400,27.1,Cloudy,0,167,17
2025-05-04,5,6,1,Sports Day,1,Lunch,Chicken Rice,Meal,28,2240,27.1,Cloudy,0,167,5
2025-05-04,5,6,1,Sports Day,2,Dinner,Chicken Rice,Meal,25,2000,27.1,Cloudy,1,167,28
2025-05-05,5,0,0,None,0,Breakfast,Chicken Rice,Meal,10,800,31.1,Sunny,0,331,25
2025-05-05,5,0,0,None,1,Lunch,Chicken Rice,Meal,52,4160,31.1,Sunny,0,331,10
2025-05-05,5,0,0,None,2,Dinner,Chicken Rice,Meal,51,4080,31.1,Sunny,0,331,52
2025-05-06,5,1,0,None,0,Breakfast,Chicken Rice,Meal,4,320,34.8,Sunny,0,300,51
2025-05-06,5,1,0,None,1,Lunch,Chicken Rice,Meal,28,2240,34.8,Sunny,0,300,4
2025-05-06,5,1,0,None,2,Dinner,Chicken Rice,Meal,39,3120,34.8,Sunny,0,300,28
2025-05-07,5,2,0,None,0,Breakfast,Chicken Rice,Meal,22,1760,28.9,Cloudy,0,403,39
2025-05-07,5,2,0,None,1,Lunch,Chicken Rice,Meal,55,4400,28.9,Cloudy,0,403,22
2025-05-07,5,2,0,None,2,Dinner,Chicken Rice,Meal,59,4720,28.9,Cloudy,0,403,55
2025-05-08,5,3,0,None,0,Breakfast,Chicken Rice,Meal,13,1040,26.1,Sunny,0,345,59
2025-05-08,5,3,0,None,1,Lunch,Chicken Rice,Meal,58,4640,26.1,Sunny,0,345,13
2025-05-08,5,3,0,None,2,Dinner,Chicken Rice,Meal,31,2480,26.1,Sunny,0,345,58
2025-05-09,5,4,0,None,0,Breakfast,Chicken Rice,Meal,8,640,25.3,Sunny,0,426,31
2025-05-09,5,4,0,None,1,Lunch,Chicken Rice,Meal,75,6000,25.3,Sunny,0,426,8
2025-05-09,5,4,0,None,2,Dinner,Chicken Rice,Meal,63,5040,25.3,Sunny,0,426,75
2025-05-10,5,5,1,Cultural Fest,0,Breakfast,Chicken Rice,Meal,13,1040,27.3,Sunny,1,175,63
2025-05-10,5,5,1,Cultural Fest,1,Lunch,Chicken Rice,Meal,29,2320,27.3,Sunny,0,175,13
2025-05-10,5,5,1,Cultural Fest,2,Dinner,Chicken Rice,Meal,26,2080,27.3,Sunny,0,175,29
2025-05-11,5,6,1,None,0,Breakfast,Chicken Rice,Meal,7,560,29.0,Cloudy,0,192,26
2025-05-11,5,6,1,None,1,Lunch,Chicken Rice,Meal,21,1680,29.0,Cloudy,0,192,7
2025-05-11,5,6,1,None,2,Dinner,Chicken Rice,Meal,15,1200,29.0,Cloudy,0,192,21
2025-05-12,5,0,0,None,0,Breakfast,Chicken Rice,Meal,13,1040,20.4,Cloudy,1,494,15
2025-05-12,5,0,0,None,1,Lunch,Chicken Rice,Meal,72,5760,20.4,Cloudy,0,494,13
2025-05-12,5,0,0,None,2,Dinner,Chicken Rice,Meal,30,2400,20.4,Cloudy,0,494,72
2025-05-13,5,1,0,None,0,Breakfast,Chicken Rice,Meal,15,1200,25.031536271266614,Rainy,1,479,30
2025-05-13,5,1,0,None,1,Lunch,Chicken Rice,Meal,51,4080,25.031536271266614,Rainy,0,479,15
2025-05-13,5,1,0,None,2,Dinner,Chicken Rice,Meal,63,5040,25.031536271266614,Rainy,1,479,51
2025-05-14,5,2,0,None,0,Breakfast,Chicken Rice,Meal,10,800,34.7,Sunny,0,293,63
2025-05-14,5,2,0,None,1,Lunch,Chicken Rice,Meal,49,3920,34.7,Sunny,0,293,10
2025-05-14,5,2,0,None,2,Dinner,Chicken Rice,Meal,18,1440,34.7,Sunny,0,293,49
2025-05-15,5,3,0,None,0,Breakfast,Chicken Rice,Meal,9,720,25.8,Sunny,0,333,18
2025-05-15,5,3,0,None,1,Lunch,Chicken Rice,Meal,50,4000,25.8,Sunny,0,333,9
2025-05-15,5,3,0,None,2,Dinner,Chicken Rice,Meal,56,4480,25.8,Sunny,0,333,50
2025-05-16,5,4,0,None,0,Breakfast,Chicken Rice,Meal,8,640,29.3,Sunny,0,325,56
2025-05-16,5,4,0,None,1,Lunch,Chicken Rice,Meal,33,2640,29.3,Sunny,0,325,8
2025-05-16,5,4,0,None,2,Dinner,Chicken Rice,Meal,31,2480,29.3,Sunny,0,325,33
2025-05-17,5,5,1,None,0,Breakfast,Chicken Rice,Meal,7,560,30.6,Cloudy,1,295,31
2025-05-17,5,5,1,None,1,Lunch,Chicken Rice,Meal,61,4880,30.6,Cloudy,0,295,7
2025-05-17,5,5,1,None,2,Dinner,Chicken Rice,Meal,41,3280,30.6,Cloudy,0,295,61
2025-05-18,5,6,1,None,0,Breakfast,Chicken Rice,Meal,12,960,30.6,Sunny,0,255,41
2025-05-18,5,6,1,None,1,Lunch,Chicken Rice,Meal,36,2880,30.6,Sunny,0,255,12
2025-05-18,5,6,1,None,2,Dinner,Chicken Rice,Meal,37,2960,30.6,Sunny,0,255,36
2025-05-19,5,0,0,None,0,Breakfast,Chicken Rice,Meal,8,640,21.8,Sunny,1,314,37
2025-05-19,5,0,0,None,1,Lunch,Chicken Rice,Meal,55,4400,21.8,Sunny,0,314,8
2025-05-19,5,0,0,None,2,Dinner,Chicken Rice,Meal,43,3440,21.8,Sunny,0,314,55
2025-05-20,5,1,0,None,0,Breakfast,Chicken Rice,Meal,13,1040,31.9,Sunny,0,414,43
2025-05-20,5,1,0,None,1,Lunch,Chicken Rice,Meal,80,6400,31.9,Sunny,0,414,13
2025-05-20,5,1,0,None,2,Dinner,Chicken Rice,Meal,63,5040,31.9,Sunny,0,414,80
2025-05-21,5,2,0,None,0,Breakfast,Chicken Rice,Meal,17,1360,23.7,Cloudy,0,307,63
2025-05-21,5,2,0,None,1,Lunch,Chicken Rice,Meal,77,6160,23.7,Cloudy,0,307,17
2025-05-21,5,2,0,None,2,Dinner,Chicken Rice,Meal,48,3840,23.7,Cloudy,1,307,77
2025-05-22,5,3,0,None,0,Breakfast,Chicken Rice,Meal,14,1120,27.7,Sunny,0,320,48
2025-05-22,5,3,0,None,1,Lunch,Chicken Rice,Meal,71,5680,27.7,Sunny,0,320,14
2025-05-22,5,3,0,None,2,Dinner,Chicken Rice,Meal,50,4000,27.7,Sunny,0,320,71
2025-05-23,5,4,0,None,0,Breakfast,Chicken Rice,Meal,16,1280,21.1,Sunny,0,280,50
2025-05-23,5,4,0,None,1,Lunch,Chicken Rice,Meal,28,2240,21.1,Sunny,0,280,16
2025-05-23,5,4,0,None,2,Dinner,Chicken Rice,Meal,33,2640,21.1,Sunny,0,280,28
2025-05-24,5,5,1,None,0,Breakfast,Chicken Rice,Meal,4,320,20.5,Sunny,0,120,33
2025-05-24,5,5,1,None,1,Lunch,Chicken Rice,Meal,21,1680,20.5,Sunny,0,120,4
2025-05-24,5,5,1,None,2,Dinner,Chicken Rice,Meal,11,880,20.5,Sunny,0,120,21
2025-05-25,5,6,1,None,0,Breakfast,Chicken Rice,Meal,15,1200,33.4,Cloudy,0,353,11
2025-05-25,5,6,1,None,1,Lunch,Chicken Rice,Meal,61,4880,33.4,Cloudy,0,353,15
2025-05-25,5,6,1,None,2,Dinner,Chicken Rice,Meal,39,3120,33.4,Cloudy,0,353,61
2025-05-26,5,0,0,None,0,Breakfast,Chicken Rice,Meal,17,1360,20.3,Sunny,0,266,39
2025-05-26,5,0,0,None,1,Lunch,Chicken Rice,Meal,44,3520,20.3,Sunny,0,266,17
2025-05-26,5,0,0,None,2,Dinner,Chicken Rice,Meal,26,2080,20.3,Sunny,1,266,44
2025-05-27,5,1,0,None,0,Breakfast,Chicken Rice,Meal,9,720,21.3,Sunny,0,444,26
2025-05-27,5,1,0,None,1,Lunch,Chicken Rice,Meal,56,4480,21.3,Sunny,0,444,9
2025-05-27,5,1,0,None,2,Dinner,Chicken Rice,Meal,31,2480,21.3,Sunny,0,444,56
2025-05-28,5,2,0,None,0,Breakfast,Chicken Rice,Meal,26,2080,31.2,Sunny,0,592,31
2025-05-28,5,2,0,None,1,Lunch,Chicken Rice,Meal,122,9760,31.2,Sunny,0,592,26
2025-05-28,5,2,0,None,2,Dinner,Chicken Rice,Meal,74,5920,31.2,Sunny,0,592,122
2025-05-29,5,3,0,None,0,Breakfast,Chicken Rice,Meal,16,1280,20.6,Cloudy,0,419,74
2025-05-29,5,3,0,None,1,Lunch,Chicken Rice,Meal,57,4560,20.6,Cloudy,0,419,16
2025-05-29,5,3,0,None,2,Dinner,Chicken Rice,Meal,47,3760,20.6,Cloudy,0,419,57
2025-05-30,5,4,0,None,0,Breakfast,Chicken Rice,Meal,20,1600,33.7,Sunny,0,505,47
2025-05-30,5,4,0,None,1,Lunch,Chicken Rice,Meal,111,8880,33.7,Sunny,0,505,20
2025-05-30,5,4,0,None,2,Dinner,Chicken Rice,Meal,63,5040,33.7,Sunny,0,505,111
2025-05-31,5,5,1,None,0,Breakfast,Chicken Rice,Meal,10,800,32.1,Cloudy,0,173,63
2025-05-31,5,5,1,None,1,Lunch,Chicken Rice,Meal,41,3280,32.1,Cloudy,0,173,10
2025-05-31,5,5,1,None,2,Dinner,Chicken Rice,Meal,26,2080,32.1,Cloudy,0,173,41
2025-06-01,6,6,1,None,0,Breakfast,Chicken Rice,Meal,17,1360,31.027493829322832,Rainy,0,375,26
2025-06-01,6,6,1,None,1,Lunch,Chicken Rice,Meal,48,3840,31.027493829322832,Rainy,0,375,17
2025-06-01,6,6,1,None,2,Dinner,Chicken Rice,Meal,63,5040,31.027493829322832,Rainy,0,375,48
2025-06-02,6,0,0,None,0,Breakfast,Chicken Rice,Meal,43,3440,23.8,Cloudy,0,708,63
2025-06-02,6,0,0,None,1,Lunch,Chicken Rice,Meal,123,9840,23.8,Cloudy,0,708,43
2025-06-02,6,0,0,None,2,Dinner,Chicken Rice,Meal,79,6320,23.8,Cloudy,1,708,123
2025-06-03,6,1,0,None,0,Breakfast,Chicken Rice,Meal,26,2080,29.6,Sunny,0,492,79
2025-06-03,6,1,0,None,1,Lunch,Chicken Rice,Meal,53,4240,29.6,Sunny,0,492,26
2025-06-03,6,1,0,None,2,Dinner,Chicken Rice,Meal,71,5680,29.6,Sunny,0,492,53
2025-06-04,6,2,0,None,0,Breakfast,Chicken Rice,Meal,29,2320,22.5,Sunny,0,694,71
2025-06-04,6,2,0,None,1,Lunch,Chicken Rice,Meal,106,8480,22.5,Sunny,0,694,29
2025-06-04,6,2,0,None,2,Dinner,Chicken Rice,Meal,79,6320,22.5,Sunny,0,694,106
2025-06-05,6,3,0,Sports Day,0,Breakfast,Chicken Rice,Meal,21,1680,28.0,Sunny,0,457,79
2025-06-05,6,3,0,Sports Day,1,Lunch,Chicken Rice,Meal,168,13440,28.0,Sunny,0,457,21
2025-06-05,6,3,0,Sports Day,2,Dinner,Chicken Rice,Meal,90,7200,28.0,Sunny,0,457,168
2025-06-06,6,4,0,None,0,Breakfast,Chicken Rice,Meal,35,2800,24.5,Cloudy,0,515,90
2025-06-06,6,4,0,None,1,Lunch,Chicken Rice,Meal,96,7680,24.5,Cloudy,0,515,35
2025-06-06,6,4,0,None,2,Dinner,Chicken Rice,Meal,69,5520,24.5,Cloudy,0,515,96
2025-06-07,6,5,1,None,0,Breakfast,Chicken Rice,Meal,19,1520,29.8,Cloudy,0,397,69
2025-06-07,6,5,1,None,1,Lunch,Chicken Rice,Meal,42,3360,29.8,Cloudy,0,397,19
2025-06-07,6,5,1,None,2,Dinner,Chicken Rice,Meal,51,4080,29.8,Cloudy,0,397,42
2025-06-08,6,6,1,None,0,Breakfast,Chicken Rice,Meal,26,2080,21.7,Sunny,1,381,51
2025-06-08,6,6,1,None,1,Lunch,Chicken Rice,Meal,99,7920,21.7,Sunny,0,381,26
2025-06-08,6,6,1,None,2,Dinner,Chicken Rice,Meal,47,3760,21.7,Sunny,0,381,99
2025-06-09,6,0,0,None,0,Breakfast,Chicken Rice,Meal,18,1440,23.5,Sunny,0,618,47
2025-06-09,6,0,0,None,1,Lunch,Chicken Rice,Meal,115,9200,23.5,Sunny,0,618,18
2025-06-09,6,0,0,None,2,Dinner,Chicken Rice,Meal,76,6080,23.5,Sunny,0,618,115
2025-06-10,6,1,0,None,0,Breakfast,Chicken Rice,Meal,18,1440,21.0,Sunny,0,778,76
2025-06-10,6,1,0,None,1,Lunch,Chicken Rice,Meal,83,6640,21.0,Sunny,1,778,18
2025-06-10,6,1,0,None,2,Dinner,Chicken Rice,Meal,61,4880,21.0,Sunny,0,778,83
2025-06-11,6,2,0,None,0,Breakfast,Chicken Rice,Meal,20,1600,28.5,Cloudy,0,482,61
2025-06-11,6,2,0,None,1,Lunch,Chicken Rice,Meal,96,7680,28.5,Cloudy,0,482,20
2025-06-11,6,2,0,None,2,Dinner,Chicken Rice,Meal,48,3840,28.5,Cloudy,0,482,96
2025-06-12,6,3,0,None,0,Breakfast,Chicken Rice,Meal,29,2320,24.5,Sunny,0,420,48
2025-06-12,6,3,0,None,1,Lunch,Chicken Rice,Meal,53,4240,24.5,Sunny,0,420,29
2025-06-12,6,3,0,None,2,Dinner,Chicken Rice,Meal,63,5040,24.5,Sunny,0,420,53
2025-06-13,6,4,0,Sports Day,0,Breakfast,Chicken Rice,Meal,14,1120,25.8,Cloudy,0,716,63
2025-06-13,6,4,0,Sports Day,1,Lunch,Chicken Rice,Meal,130,10400,25.8,Cloudy,0,716,14
2025-06-13,6,4,0,Sports Day,2,Dinner,Chicken Rice,Meal,69,5520,25.8,Cloudy,0,716,130
2025-06-14,6,5,1,None,0,Breakfast,Chicken Rice,Meal,9,720,34.8,Cloudy,0,216,69
2025-06-14,6,5,1,None,1,Lunch,Chicken Rice,Meal,23,1840,34.8,Cloudy,0,216,9
2025-06-14,6,5,1,None,2,Dinner,Chicken Rice,Meal,16,1280,34.8,Cloudy,0,216,23
2025-06-15,6,6,1,None,0,Breakfast,Chicken Rice,Meal,14,1120,29.4,Sunny,0,339,16
