date,building,energy_kwh,temp_c,humidity_pct,occupancy_estimate,weekday,holiday_flag,outside_temp_c,rainfall_mm,building_area_sqm,floor_count,equipment_factor,class_event_count
2024-08-15,Admin,122.92,26.7,43.4,53,3,0,29.1,11.5,1500,2,0.9,3
2024-08-15,Lab Block,192.22,32.3,89.1,167,3,0,29.1,11.5,2500,3,1.5,0
2024-08-16,Academic Block,189.61,26.9,65.1,171,4,0,25.4,3.2,3000,3,1.0,4
2024-08-16,Library,127.29,32.9,55.7,66,4,0,25.4,3.2,2000,2,1.2,3
2024-08-16,Hostel,178.76,22.9,39.8,203,4,0,25.4,3.2,5000,4,1.1,0
2024-08-16,Admin,156.5,34.4,44.0,103,4,0,25.4,3.2,1500,2,0.9,3
2024-08-16,Lab Block,153.25,30.5,42.6,98,4,0,25.4,3.2,2500,3,1.5,1
2024-08-17,Academic Block,113.77,28.3,52.7,48,5,1,23.5,11.7,3000,3,1.0,3
2024-08-17,Library,168.78,36.6,57.4,144,5,1,23.5,11.7,2000,2,1.2,4
2024-08-17,Hostel,164.82,31.6,85.3,149,5,1,23.5,11.7,5000,4,1.1,1
2024-08-17,Admin,169.18,35.7,49.6,140,5,1,23.5,11.7,1500,2,0.9,4
2024-08-17,Lab Block,164.69,35.3,50.3,125,5,1,23.5,11.7,2500,3,1.5,3
2024-08-18,Academic Block,152.44,22.9,49.7,150,6,1,17.1,7.0,3000,3,1.0,0
2024-08-18,Library,205.1,28.5,85.3,224,6,1,17.1,7.0,2000,2,1.2,1
2024-08-18,Hostel,212.82,36.8,45.7,237,6,1,17.1,7.0,5000,4,1.1,1
2024-08-18,Admin,135.83,31.0,73.1,93,6,1,17.1,7.0,1500,2,0.9,3
2024-08-18,Lab Block,180.16,34.6,37.7,184,6,1,17.1,7.0,2500,3,1.5,2
2024-08-19,Academic Block,199.28,29.4,69.2,214,0,0,22.5,1.3,3000,3,1.0,1
2024-08-19,Library,214.09,36.7,56.5,217,0,0,22.5,1.3,2000,2,1.2,1
2024-08-19,Hostel,203.59,36.5,59.7,191,0,0,22.5,1.3,5000,4,1.1,3
2024-08-19,Admin,190.81,30.5,76.4,207,0,0,22.5,1.3,1500,2,0.9,0
2024-08-19,Lab Block,166.85,20.4,63.5,146,0,0,22.5,1.3,2500,3,1.5,3
2024-08-20,Academic Block,136.78,24.9,37.9,119,1,0,23.7,8.8,3000,3,1.0,0
2024-08-20,Library,95.99,26.3,48.3,12,1,0,23.7,8.8,2000,2,1.2,1
2024-08-20,Hostel,152.4,22.2,30.6,120,1,0,23.7,8.8,5000,4,1.1,2
2024-08-20,Admin,179.43,27.5,37.6,176,1,0,23.7,8.8,1500,2,0.9,2
2024-08-20,Lab Block,164.74,32.7,34.7,142,1,0,23.7,8.8,2500,3,1.5,1
2024-08-21,Academic Block,162.91,37.3,39.9,142,2,0,27.6,14.3,3000,3,1.0,2
2024-08-21,Library,191.82,20.8,47.2,179,2,0,27.6,14.3,2000,2,1.2,2
2024-08-21,Hostel,157.74,31.2,40.4,126,2,0,27.6,14.3,5000,4,1.1,3
2024-08-21,Admin,130.6,25.5,46.8,51,2,0,27.6,14.3,1500,2,0.9,4
2024-08-21,Lab Block,137.2,30.2,61.3,79,2,0,27.6,14.3,2500,3,1.5,4
2024-08-22,Academic Block,177.67,32.7,59.1,137,3,0,18.9,9.9,3000,3,1.0,4
2024-08-22,Library,117.9,25.9,77.3,35,3,0,18.9,9.9,2000,2,1.2,0
2024-08-22,Hostel,235.1,32.8,84.3,240,3,0,18.9,9.9,5000,4,1.1,4
2024-08-22,Admin,174.94,32.5,44.9,161,3,0,18.9,9.9,1500,2,0.9,4
2024-08-22,Lab Block,158.22,27.0,43.8,130,3,0,18.9,9.9,2500,3,1.5,2
2024-08-23,Academic Block,203.42,35.6,66.7,197,4,0,23.2,8.8,3000,3,1.0,4
2024-08-23,Library,192.14,33.7,33.4,198,4,0,23.2,8.8,2000,2,1.2,2
2024-08-23,Hostel,200.6,37.2,58.5,200,4,0,23.2,8.8,5000,4,1.1,4
2024-08-23,Admin,185.82,34.0,49.4,160,4,0,23.2,8.8,1500,2,0.9,3
2024-08-23,Lab Block,162.72,21.1,74.4,107,4,0,23.2,8.8,2500,3,1.5,2
2024-08-24,Academic Block,175.29,21.0,67.9,184,5,1,20.1,14.8,3000,3,1.0,2
2024-08-24,Library,182.87,36.2,54.8,187,5,1,20.1,14.8,2000,2,1.2,2
2024-08-24,Hostel,111.89,32.9,75.6,30,5,1,20.1,14.8,5000,4,1.1,3
2024-08-24,Admin,150.32,34.3,46.3,118,5,1,20.1,14.8,1500,2,0.9,1
2024-08-24,Lab Block,139.89,33.8,63.2,82,5,1,20.1,14.8,2500,3,1.5,4
2024-08-25,Academic Block,127.42,35.5,31.7,76,6,1,26.7,16.4,3000,3,1.0,4
2024-08-25,Library,130.23,31.1,71.6,65,6,1,26.7,16.4,2000,2,1.2,4
2024-08-25,Hostel,207.02,34.1,53.1,217,6,1,26.7,16.4,5000,4,1.1,0
2024-08-25,Admin,197.97,35.3,65.2,207,6,1,26.7,16.4,1500,2,0.9,4
2024-08-25,Lab Block,130.33,32.6,63.0,66,6,1,26.7,16.4,2500,3,1.5,0
2024-08-26,Academic Block,133.68,29.8,66.9,54,0,0,17.5,18.8,3000,3,1.0,3
2024-08-26,Library,205.07,30.3,47.9,210,0,0,17.5,18.8,2000,2,1.2,3
2024-08-26,Hostel,177.17,27.4,63.6,172,0,0,17.5,18.8,5000,4,1.1,2
2024-08-26,Admin,194.67,35.4,64.1,183,0,0,17.5,18.8,1500,2,0.9,3
2024-08-26,Lab Block,160.15,35.4,53.2,125,0,0,17.5,18.8,2500,3,1.5,3
2024-08-27,Academic Block,127.28,33.3,49.5,76,1,0,33.3,13.8,3000,3,1.0,1
2024-08-27,Library,187.07,37.4,51.2,175,1,0,33.3,13.8,2000,2,1.2,2
2024-08-27,Hostel,156.88,21.7,67.5,136,1,0,33.3,13.8,5000,4,1.1,2
2024-08-27,Admin,131.33,37.5,68.9,62,1,0,33.3,13.8,1500,2,0.9,0
2024-08-27,Lab Block,151.74,22.2,60.8,112,1,0,33.3,13.8,2500,3,1.5,2
2024-08-28,Academic Block,183.87,31.7,42.3,200,2,0,29.4,8.7,3000,3,1.0,0
2024-08-28,Library,180.12,31.5,64.5,143,2,0,29.4,8.7,2000,2,1.2,4
2024-08-28,Hostel,187.2,29.0,31.0,196,2,0,29.4,8.7,5000,4,1.1,2
2024-08-28,Admin,125.82,27.6,84.7,22,2,0,29.4,8.7,1500,2,0.9,4
2024-08-28,Lab Block,157.99,36.2,39.5,123,2,0,29.4,8.7,2500,3,1.5,1
2024-08-29,Academic Block,202.75,30.7,51.4,223,3,0,27.9,5.7,3000,3,1.0,3
2024-08-29,Library,153.54,27.9,46.9,121,3,0,27.9,5.7,2000,2,1.2,4
2024-08-29,Hostel,180.5,36.5,83.7,130,3,0,27.9,5.7,5000,4,1.1,4
2024-08-29,Admin,152.64,21.9,56.3,91,3,0,27.9,5.7,1500,2,0.9,4
2024-08-29,Lab Block,192.7,26.0,65.1,155,3,0,27.9,5.7,2500,3,1.5,4
2024-08-30,Academic Block,181.33,28.4,66.3,160,4,0,30.1,13.5,3000,3,1.0,0
2024-08-30,Library,191.72,29.8,32.4,185,4,0,30.1,13.5,2000,2,1.2,4
2024-08-30,Hostel,182.28,35.6,81.4,161,4,0,30.1,13.5,5000,4,1.1,4
2024-08-30,Admin,129.45,24.4,82.5,62,4,0,30.1,13.5,1500,2,0.9,2
2024-08-30,Lab Block,186.53,27.9,40.5,160,4,0,30.1,13.5,2500,3,1.5,2
2024-08-31,Academic Block,161.67,30.9,74.5,135,5,1,22.7,3.9,3000,3,1.0,0
2024-08-31,Library,167.02,28.8,39.8,151,5,1,22.7,3.9,2000,2,1.2,2
2024-08-31,Hostel,154.82,36.0,30.6,108,5,1,22.7,3.9,5000,4,1.1,4
2024-08-31,Admin,185.65,22.7,32.8,209,5,1,22.7,3.9,1500,2,0.9,2
2024-08-31,Lab Block,147.98,25.4,44.7,92,5,1,22.7,3.9,2500,3,1.5,4
2024-09-01,Academic Block,223.65,34.2,34.9,243,6,1,16.6,10.5,3000,3,1.0,3
2024-09-01,Library,110.63,22.7,89.6,34,6,1,16.6,10.5,2000,2,1.2,3
2024-09-01,Hostel,114.0,27.8,42.9,37,6,1,16.6,10.5,5000,4,1.1,0
2024-09-01,Admin,174.33,30.3,71.6,150,6,1,16.6,10.5,1500,2,0.9,1
2024-09-01,Lab Block,191.01,37.0,69.5,179,6,1,16.6,10.5,2500,3,1.5,1
2024-09-02,Academic Block,188.74,21.0,84.0,178,0,0,15.4,5.6,3000,3,1.0,0
2024-09-02,Library,181.88,25.4,82.7,179,0,0,15.4,5.6,2000,2,1.2,0
2024-09-02,Hostel,184.29,24.0,74.3,189,0,0,15.4,5.6,5000,4,1.1,2
2024-09-02,Admin,203.26,23.2,71.8,217,0,0,15.4,5.6,1500,2,0.9,1
2024-09-02,Lab Block,214.45,25.1,55.2,243,0,0,15.4,5.6,2500,3,1.5,2
2024-09-03,Academic Block,147.68,21.6,34.9,128,1,0,22.7,14.0,3000,3,1.0,0
2024-09-03,Library,147.04,22.7,46.7,124,1,0,22.7,14.0,2000,2,1.2,3
2024-09-03,Hostel,111.03,23.2,85.8,30,1,0,22.7,14.0,5000,4,1.1,2
2024-09-03,Admin,182.05,31.7,63.7,157,1,0,22.7,14.0,1500,2,0.9,2
2024-09-03,Lab Block,183.04,30.9,79.0,162,1,0,22.7,14.0,2500,3,1.5,3
2024-09-04,Academic Block,146.51,23.4,70.8,80,2,0,23.6,13.6,3000,3,1.0,4
2024-09-04,Library,199.7,20.7,70.1,194,2,0,23.6,13.6,2000,2,1.2,1
2024-09-04,Hostel,209.76,32.8,77.8,204,2,0,23.6,13.6,5000,4,1.1,3
2024-09-04,Admin,176.09,25.2,82.2,155,2,0,23.6,13.6,1500,2,0.9,3
2024-09-04,Lab Block,198.67,32.8,82.1,166,2,0,23.6,13.6,2500,3,1.5,2
2024-09-05,Academic Block,123.64,22.0,44.9,54,3,0,21.5,8.4,3000,3,1.0,4
2024-09-05,Library,169.73,32.0,76.9,149,3,0,21.5,8.4,2000,2,1.2,1
2024-09-05,Hostel,162.77,28.1,51.9,134,3,0,21.5,8.4,5000,4,1.1,0
2024-09-05,Admin,185.17,28.6,82.8,167,3,0,21.5,8.4,1500,2,0.9,1
2024-09-05,Lab Block,130.96,24.0,76.3,75,3,0,21.5,8.4,2500,3,1.5,2
2024-09-06,Academic Block,146.99,33.5,34.4,122,4,0,20.5,8.0,3000,3,1.0,3
2024-09-06,Library,208.16,30.1,65.6,228,4,0,20.5,8.0,2000,2,1.2,1
2024-09-06,Hostel,217.86,29.6,89.5,224,4,0,20.5,8.0,5000,4,1.1,3
2024-09-06,Admin,169.43,37.9,89.6,127,4,0,20.5,8.0,1500,2,0.9,2
2024-09-06,Lab Block,140.96,28.7,73.2,95,4,0,20.5,8.0,2500,3,1.5,0
2024-09-07,Academic Block,224.49,25.0,77.8,245,5,1,31.4,13.1,3000,3,1.0,4
2024-09-07,Library,191.24,27.8,74.6,175,5,1,31.4,13.1,2000,2,1.2,0
2024-09-07,Hostel,192.14,33.4,31.2,198,5,1,31.4,13.1,5000,4,1.1,3
2024-09-07,Admin,133.86,28.3,86.8,45,5,1,31.4,13.1,1500,2,0.9,4
2024-09-07,Lab Block,161.82,30.0,75.3,101,5,1,31.4,13.1,2500,3,1.5,3
2024-09-08,Academic Block,146.52,30.9,71.7,96,6,1,20.8,15.9,3000,3,1.0,4
2024-09-08,Library,195.93,25.8,50.1,204,6,1,20.8,15.9,2000,2,1.2,2
2024-09-08,Hostel,218.28,30.7,76.1,221,6,1,20.8,15.9,5000,4,1.1,3
2024-09-08,Admin,183.99,30.1,70.1,179,6,1,20.8,15.9,1500,2,0.9,2
2024-09-08,Lab Block,149.6,24.2,88.8,67,6,1,20.8,15.9,2500,3,1.5,3
2024-09-09,Academic Block,157.44,29.1,32.4,115,0,0,24.8,4.4,3000,3,1.0,2
2024-09-09,Library,143.72,24.0,43.2,99,0,0,24.8,4.4,2000,2,1.2,4
2024-09-09,Hostel,155.59,37.7,34.6,120,0,0,24.8,4.4,5000,4,1.1,3
2024-09-09,Admin,135.36,28.9,31.0,97,0,0,24.8,4.4,1500,2,0.9,3
2024-09-09,Lab Block,226.5,30.0,76.1,231,0,0,24.8,4.4,2500,3,1.5,4
2024-09-10,Academic Block,127.63,28.3,48.0,57,1,0,22.9,17.4,3000,3,1.0,3
2024-09-10,Library,164.43,27.2,31.7,143,1,0,22.9,17.4,2000,2,1.2,2
2024-09-10,Hostel,201.47,23.3,43.7,234,1,0,22.9,17.4,5000,4,1.1,2
2024-09-10,Admin,140.02,31.7,59.9,93,1,0,22.9,17.4,1500,2,0.9,2
2024-09-10,Lab Block,162.7,33.4,38.0,150,1,0,22.9,17.4,2500,3,1.5,1
2024-09-11,Academic Block,117.42,23.8,31.6,60,2,0,24.1,11.0,3000,3,1.0,0
2024-09-11,Library,179.45,30.8,60.5,134,2,0,24.1,11.0,2000,2,1.2,4
2024-09-11,Hostel,143.34,37.2,82.9,63,2,0,24.1,11.0,5000,4,1.1,3
2024-09-11,Admin,107.27,21.4,42.5,40,2,0,24.1,11.0,1500,2,0.9,4
2024-09-11,Lab Block,95.81,24.0,44.8,12,2,0,24.1,11.0,2500,3,1.5,3
2024-09-12,Academic Block,219.19,33.8,39.1,239,3,0,26.5,16.4,3000,3,1.0,2
2024-09-12,Library,209.92,20.1,74.2,218,3,0,26.5,16.4,2000,2,1.2,4
2024-09-12,Hostel,195.81,28.8,51.3,206,3,0,26.5,16.4,5000,4,1.1,2
2024-09-12,Admin,192.81,30.3,53.1,172,3,0,26.5,16.4,1500,2,0.9,4
2024-09-12,Lab Block,124.25,33.6,50.7,33,3,0,26.5,16.4,2500,3,1.5,2
2024-09-13,Academic Block,175.93,37.2,76.4,147,4,0,28.7,10.8,3000,3,1.0,1
2024-09-13,Library,149.54,27.4,77.7,99,4,0,28.7,10.8,2000,2,1.2,2
2024-09-13,Hostel,180.36,36.6,34.5,169,4,0,28.7,10.8,5000,4,1.1,0
2024-09-13,Admin,195.82,37.9,76.1,196,4,0,28.7,10.8,1500,2,0.9,1
2024-09-13,Lab Block,200.61,23.5,44.9,191,4,0,28.7,10.8,2500,3,1.5,2
2024-09-14,Academic Block,169.39,21.4,44.7,165,5,1,33.3,1.1,3000,3,1.0,3
2024-09-14,Library,117.22,27.0,65.3,31,5,1,33.3,1.1,2000,2,1.2,2
2024-09-14,Hostel,170.84,26.1,72.4,151,5,1,33.3,1.1,5000,4,1.1,1
2024-09-14,Admin,177.24,21.5,47.8,169,5,1,33.3,1.1,1500,2,0.9,2
2024-09-14,Lab Block,217.73,33.0,77.4,205,5,1,33.3,1.1,2500,3,1.5,4
2024-09-15,Academic Block,219.65,23.3,77.7,214,6,1,28.0,10.3,3000,3,1.0,4
2024-09-15,Library,152.85,34.0,55.1,99,6,1,28.0,10.3,2000,2,1.2,4
2024-09-15,Hostel,122.45,22.8,45.3,31,6,1,28.0,10.3,5000,4,1.1,4
2024-09-15,Admin,195.8,37.1,41.6,176,6,1,28.0,10.3,1500,2,0.9,3
2024-09-15,Lab Block,160.58,32.5,75.1,110,6,1,28.0,10.3,2500,3,1.5,3
2024-09-16,Academic Block,171.87,35.3,54.8,146,0,0,25.5,1.5,3000,3,1.0,1
2024-09-16,Library,191.61,32.2,60.4,184,0,0,25.5,1.5,2000,2,1.2,1
2024-09-16,Hostel,111.53,37.3,80.0,23,0,0,25.5,1.5,5000,4,1.1,4
2024-09-16,Admin,114.49,29.0,76.5,24,0,0,25.5,1.5,1500,2,0.9,4
2024-09-16,Lab Block,174.18,33.7,72.5,158,0,0,25.5,1.5,2500,3,1.5,1
2024-09-17,Academic Block,142.44,25.3,45.7,81,1,0,20.3,2.6,3000,3,1.0,3
2024-09-17,Library,151.19,32.3,85.6,92,1,0,20.3,2.6,2000,2,1.2,1
2024-09-17,Hostel,132.03,27.5,49.5,80,1,0,20.3,2.6,5000,4,1.1,2
2024-09-17,Admin,182.74,20.2,77.6,167,1,0,20.3,2.6,1500,2,0.9,2
2024-09-17,Lab Block,179.0,28.1,81.5,146,1,0,20.3,2.6,2500,3,1.5,2
2024-09-18,Academic Block,103.69,29.8,33.5,24,2,0,33.7,3.3,3000,3,1.0,4
2024-09-18,Library,203.53,23.4,86.1,174,2,0,33.7,3.3,2000,2,1.2,4
2024-09-18,Hostel,177.88,28.0,65.9,166,2,0,33.7,3.3,5000,4,1.1,0
2024-09-18,Admin,147.4,30.2,31.0,134,2,0,33.7,3.3,1500,2,0.9,0
2024-09-18,Lab Block,161.12,36.9,67.3,106,2,0,33.7,3.3,2500,3,1.5,0
2024-09-19,Academic Block,220.05,26.9,69.5,223,3,0,30.6,7.9,3000,3,1.0,4
2024-09-19,Library,126.25,20.8,41.4,83,3,0,30.6,7.9,2000,2,1.2,2
2024-09-19,Hostel,187.98,37.5,82.1,155,3,0,30.6,7.9,5000,4,1.1,1
2024-09-19,Admin,180.97,36.0,45.6,177,3,0,30.6,7.9,1500,2,0.9,1
2024-09-19,Lab Block,162.87,30.0,72.8,107,3,0,30.6,7.9,2500,3,1.5,1
2024-09-20,Academic Block,109.98,29.3,63.5,32,4,0,18.5,2.2,3000,3,1.0,2
2024-09-20,Library,191.33,23.0,49.6,210,4,0,18.5,2.2,2000,2,1.2,3
2024-09-20,Hostel,139.68,29.8,75.8,97,4,0,18.5,2.2,5000,4,1.1,2
2024-09-20,Admin,126.91,27.8,66.6,53,4,0,18.5,2.2,1500,2,0.9,3
2024-09-20,Lab Block,117.52,33.1,69.1,32,4,0,18.5,2.2,2500,3,1.5,0
2024-09-21,Academic Block,212.95,32.5,71.2,204,5,1,29.5,19.9,3000,3,1.0,3
2024-09-21,Library,132.06,37.9,76.7,52,5,1,29.5,19.9,2000,2,1.2,2
2024-09-21,Hostel,136.07,22.0,83.0,87,5,1,29.5,19.9,5000,4,1.1,1
2024-09-21,Admin,201.09,36.0,68.3,193,5,1,29.5,19.9,1500,2,0.9,2
2024-09-21,Lab Block,155.84,25.3,30.5,127,5,1,29.5,19.9,2500,3,1.5,4
2024-09-22,Academic Block,133.74,37.4,44.2,66,6,1,28.2,18.5,3000,3,1.0,3
2024-09-22,Library,142.08,28.4,73.5,94,6,1,28.2,18.5,2000,2,1.2,1
2024-09-22,Hostel,167.56,24.0,70.2,135,6,1,28.2,18.5,5000,4,1.1,4
2024-09-22,Admin,217.11,24.9,43.6,238,6,1,28.2,18.5,1500,2,0.9,3
2024-09-22,Lab Block,154.24,34.9,83.9,103,6,1,28.2,18.5,2500,3,1.5,1
2024-09-23,Academic Block,115.03,23.0,59.8,35,0,0,21.4,8.7,3000,3,1.0,4
2024-09-23,Library,201.8,32.0,34.0,190,0,0,21.4,8.7,2000,2,1.2,4
2024-09-23,Hostel,132.89,31.1,82.9,56,0,0,21.4,8.7,5000,4,1.1,1
2024-09-23,Admin,155.11,22.1,54.5,129,0,0,21.4,8.7,1500,2,0.9,3
2024-09-23,Lab Block,199.58,24.4,43.6,227,0,0,21.4,8.7,2500,3,1.5,0
2024-09-24,Academic Block,108.28,37.3,44.7,18,1,0,21.8,3.9,3000,3,1.0,0
2024-09-24,Library,191.0,36.2,44.9,188,1,0,21.8,3.9,2000,2,1.2,4
2024-09-24,Hostel,200.37,21.5,79.2,220,1,0,21.8,3.9,5000,4,1.1,1
2024-09-24,Admin,179.95,21.6,42.4,177,1,0,21.8,3.9,1500,2,0.9,1
2024-09-24,Lab Block,220.59,31.2,41.5,235,1,0,21.8,3.9,2500,3,1.5,4
2024-09-25,Academic Block,183.76,30.7,73.0,141,2,0,31.9,1.2,3000,3,1.0,4
2024-09-25,Library,153.89,27.9,44.3,96,2,0,31.9,1.2,2000,2,1.2,3
2024-09-25,Hostel,221.72,27.8,38.0,243,2,0,31.9,1.2,5000,4,1.1,2
2024-09-25,Admin,190.47,24.5,33.5,198,2,0,31.9,1.2,1500,2,0.9,0
2024-09-25,Lab Block,113.88,22.3,70.3,14,2,0,31.9,1.2,2500,3,1.5,1
2024-09-26,Academic Block,185.65,36.5,75.8,191,3,0,20.5,4.3,3000,3,1.0,0
2024-09-26,Library,143.87,31.2,55.2,85,3,0,20.5,4.3,2000,2,1.2,2
2024-09-26,Hostel,170.97,21.7,47.8,159,3,0,20.5,4.3,5000,4,1.1,3
2024-09-26,Admin,184.07,36.9,89.5,171,3,0,20.5,4.3,1500,2,0.9,2
2024-09-26,Lab Block,161.37,34.2,39.6,139,3,0,20.5,4.3,2500,3,1.5,2
2024-09-27,Academic Block,168.36,22.3,42.0,156,4,0,30.5,0.2,3000,3,1.0,4
2024-09-27,Library,172.56,26.6,44.6,146,4,0,30.5,0.2,2000,2,1.2,0
2024-09-27,Hostel,224.74,38.0,71.1,227,4,0,30.5,0.2,5000,4,1.1,3
2024-09-27,Admin,181.78,33.9,74.3,178,4,0,30.5,0.2,1500,2,0.9,0
2024-09-27,Lab Block,200.87,26.2,52.2,176,4,0,30.5,0.2,2500,3,1.5,4
2024-09-28,Academic Block,167.44,32.7,80.5,128,5,1,34.3,4.0,3000,3,1.0,3
2024-09-28,Library,136.97,28.6,60.7,60,5,1,34.3,4.0,2000,2,1.2,1
2024-09-28,Hostel,164.32,33.4,44.5,129,5,1,34.3,4.0,5000,4,1.1,1
2024-09-28,Admin,107.43,22.5,51.5,25,5,1,34.3,4.0,1500,2,0.9,2
2024-09-28,Lab Block,176.78,23.9,37.4,157,5,1,34.3,4.0,2500,3,1.5,2
2024-09-29,Academic Block,203.57,21.2,38.7,246,6,1,21.7,12.6,3000,3,1.0,2
2024-09-29,Library,159.07,32.1,53.5,126,6,1,21.7,12.6,2000,2,1.2,0
2024-09-29,Hostel,152.67,35.7,68.5,119,6,1,21.7,12.6,5000,4,1.1,3
2024-09-29,Admin,204.35,32.0,48.3,229,6,1,21.7,12.6,1500,2,0.9,4
2024-09-29,Lab Block,119.39,25.1,68.0,47,6,1,21.7,12.6,2500,3,1.5,1
2024-09-30,Academic Block,212.54,33.2,31.1,231,0,0,31.7,10.3,3000,3,1.0,0
2024-09-30,Library,170.45,24.0,31.9,161,0,0,31.7,10.3,2000,2,1.2,1
2024-09-30,Hostel,208.05,26.2,40.1,228,0,0,31.7,10.3,5000,4,1.1,0
2024-09-30,Admin,177.29,22.8,53.7,184,0,0,31.7,10.3,1500,2,0.9,2
2024-09-30,Lab Block,213.07,20.2,58.2,249,0,0,31.7,10.3,2500,3,1.5,0
2024-10-01,Academic Block,216.92,37.1,34.6,245,1,0,32.3,17.1,3000,3,1.0,0
2024-10-01,Library,167.72,32.8,68.6,129,1,0,32.3,17.1,2000,2,1.2,3
2024-10-01,Hostel,97.26,23.2,42.3,24,1,0,32.3,17.1,5000,4,1.1,2
2024-10-01,Admin,161.52,25.8,67.7,141,1,0,32.3,17.1,1500,2,0.9,3
2024-10-01,Lab Block,210.15,31.8,72.5,213,1,0,32.3,17.1,2500,3,1.5,2
2024-10-02,Academic Block,151.69,32.7,86.2,123,2,0,20.1,14.5,3000,3,1.0,1
2024-10-02,Library,136.44,28.6,37.2,75,2,0,20.1,14.5,2000,2,1.2,4
2024-10-02,Hostel,174.19,20.9,49.2,168,2,0,20.1,14.5,5000,4,1.1,4
2024-10-02,Admin,122.19,20.7,49.1,70,2,0,20.1,14.5,1500,2,0.9,0
2024-10-02,Lab Block,130.54,35.3,60.4,53,2,0,20.1,14.5,2500,3,1.5,4
2024-10-03,Academic Block,161.75,25.7,78.0,124,3,0,18.5,18.8,3000,3,1.0,1
2024-10-03,Library,207.64,36.9,67.4,227,3,0,18.5,18.8,2000,2,1.2,2
2024-10-03,Hostel,134.17,31.3,76.3,81,3,0,18.5,18.8,5000,4,1.1,2
2024-10-03,Admin,166.15,25.5,89.8,120,3,0,18.5,18.8,1500,2,0.9,2
2024-10-03,Lab Block,150.75,27.8,72.6,101,3,0,18.5,18.8,2500,3,1.5,3
2024-10-04,Academic Block,125.96,37.6,59.8,56,4,0,25.4,8.5,3000,3,1.0,0
2024-10-04,Library,136.38,28.6,58.4,83,4,0,25.4,8.5,2000,2,1.2,4
2024-10-04,Hostel,196.63,33.7,85.1,178,4,0,25.4,8.5,5000,4,1.1,0
2024-10-04,Admin,138.45,24.2,61.8,115,4,0,25.4,8.5,1500,2,0.9,0
2024-10-04,Lab Block,119.48,21.0,51.9,62,4,0,25.4,8.5,2500,3,1.5,2
2024-10-05,Academic Block,155.75,22.8,64.6,129,5,1,17.8,0.0,3000,3,1.0,4
2024-10-05,Library,157.82,21.5,73.8,149,5,1,17.8,0.0,2000,2,1.2,0
2024-10-05,Hostel,195.88,24.1,37.2,193,5,1,17.8,0.0,5000,4,1.1,4
2024-10-05,Admin,116.16,22.4,89.6,18,5,1,17.8,0.0,1500,2,0.9,3
2024-10-05,Lab Block,187.47,23.4,41.3,217,5,1,17.8,0.0,2500,3,1.5,0
2024-10-06,Academic Block,108.32,32.6,40.5,27,6,1,31.0,8.8,3000,3,1.0,1
2024-10-06,Library,172.03,33.6,47.8,117,6,1,31.0,8.8,2000,2,1.2,4
2024-10-06,Hostel,125.13,35.6,64.3,34,6,1,31.0,8.8,5000,4,1.1,3
2024-10-06,Admin,152.53,27.4,60.2,101,6,1,31.0,8.8,1500,2,0.9,3
2024-10-06,Lab Block,145.41,36.3,40.7,78,6,1,31.0,8.8,2500,3,1.5,1
2024-10-07,Academic Block,178.71,23.8,66.3,160,0,0,33.2,2.8,3000,3,1.0,4
2024-10-07,Library,201.26,35.9,84.1,190,0,0,33.2,2.8,2000,2,1.2,4
2024-10-07,Hostel,140.33,22.7,59.1,83,0,0,33.2,2.8,5000,4,1.1,3
2024-10-07,Admin,179.75,28.3,83.0,156,0,0,33.2,2.8,1500,2,0.9,0
2024-10-07,Lab Block,174.22,30.7,87.2,118,0,0,33.2,2.8,2500,3,1.5,1
2024-10-08,Academic Block,164.59,29.8,89.4,152,1,0,19.9,11.2,3000,3,1.0,0
2024-10-08,Library,141.0,31.0,43.4,85,1,0,19.9,11.2,2000,2,1.2,0
2024-10-08,Hostel,146.52,37.0,43.9,117,1,0,19.9,11.2,5000,4,1.1,2
2024-10-08,Admin,157.48,28.4,86.9,108,1,0,19.9,11.2,1500,2,0.9,1
2024-10-08,Lab Block,147.58,24.6,64.3,81,1,0,19.9,11.2,2500,3,1.5,2
2024-10-09,Academic Block,113.08,20.1,45.2,51,2,0,24.7,12.8,3000,3,1.0,3
2024-10-09,Library,179.87,25.8,88.1,148,2,0,24.7,12.8,2000,2,1.2,4
2024-10-09,Hostel,186.81,37.8,39.2,175,2,0,24.7,12.8,5000,4,1.1,2
2024-10-09,Admin,118.19,21.0,73.0,48,2,0,24.7,12.8,1500,2,0.9,0
2024-10-09,Lab Block,89.32,29.9,35.8,10,2,0,24.7,12.8,2500,3,1.5,1
2024-10-10,Academic Block,153.0,29.8,46.8,117,3,0,32.8,9.8,3000,3,1.0,4
2024-10-10,Library,202.21,33.4,79.4,208,3,0,32.8,9.8,2000,2,1.2,2
2024-10-10,Hostel,176.03,30.0,78.5,171,3,0,32.8,9.8,5000,4,1.1,0
2024-10-10,Admin,195.1,34.7,77.8,188,3,0,32.8,9.8,1500,2,0.9,1
2024-10-10,Lab Block,219.27,27.1,61.1,230,3,0,32.8,9.8,2500,3,1.5,2
2024-10-11,Academic Block,203.33,31.7,41.9,229,4,0,29.5,15.5,3000,3,1.0,3
2024-10-11,Library,187.32,28.1,88.2,179,4,0,29.5,15.5,2000,2,1.2,2
2024-10-11,Hostel,115.08,24.8,33.9,57,4,0,29.5,15.5,5000,4,1.1,4
